Date,Open,High,Low,Adj Close,Volume,sma,rsi,ma,std_dev,upperband,lowerband,EMA12,EMA26,MACD,Signal_Line,MACD_Histogram,Close,CloseY
2021-11-04,592,594,585,555.145813,17932145,589.75,57.6923,589.75,9.765,609.28,570.22,591.5273882,591.2183167,0.309071501,0.458720345,-0.149648844,587,600
2021-11-05,598,600,595,567.4402466,33270827,590.75,59.2593,590.75,9.738,610.226,571.274,592.830867,591.8688118,0.962055176,0.559387311,0.402667865,600,602
2021-11-08,600,602,598,569.3317261,19752355,592.1,62.8571,592.1,9.3014,610.7028,573.4972,594.2415028,592.6192702,1.622232641,0.771956377,0.850276264,602,611
2021-11-09,611,617,610,577.8433838,39538660,593.9,65.7895,593.9,9.3014,612.5028,575.2972,596.8197332,593.9808057,2.838927433,1.185350588,1.653576845,611,612
2021-11-10,611,612,608,578.7891235,16027674,595.95,68.4685,595.95,8.4696,612.8892,579.0108,599.1551588,595.3155609,3.83959797,1.716200065,2.123397905,612,606
2021-11-11,600,606,600,573.1146851,18463848,597.6,64.3478,597.6,6.8164,611.2328,583.9672,600.2082113,596.1070008,4.101210521,2.193202156,1.908008365,606,604
2021-11-12,610,611,602,571.2232666,15821327,597.8,52.2222,597.8,6.9479,611.6958,583.9042,600.7915634,596.6916674,4.099896018,2.574540928,1.52535509,604,608
2021-11-15,609,611,607,575.0060425,15551452,598.7,60.7143,598.7,7.0494,612.7988,584.6012,601.9005537,597.5293217,4.371231995,2.933879142,1.437352853,608,610
2021-11-16,612,612,608,576.897583,20917108,599.2,56.5789,599.2,7.4875,614.175,584.225,603.1466223,598.4530756,4.693546711,3.285812656,1.407734056,610,610
2021-11-17,615,615,608,576.897583,19717852,599.8,58.1081,599.8,7.8579,615.5158,584.0842,604.2009881,599.3084034,4.892584775,3.607167079,1.285417695,610,613
2021-11-18,613,614,607,579.7347412,20030651,600.65,61.3333,600.65,8.3305,617.311,583.989,605.5546823,600.3225957,5.232086565,3.932150976,1.299935588,613,618
2021-11-19,622,623,617,584.463501,35554348,601.55,61.8421,601.55,9.1851,619.9202,583.1798,607.4693465,601.6320331,5.837313476,4.313183476,1.52413,618,615
2021-11-22,618,618,615,581.6262817,20312168,602.65,65.2778,602.65,9.4216,621.4932,583.8068,608.6279086,602.6222528,6.005655775,4.651677936,1.353977839,615,612
2021-11-23,615,615,611,578.7891235,19431694,603.3,59.4203,603.3,9.6032,622.5064,584.0936,609.1466919,603.3169008,5.829791128,4.887300575,0.942490554,612,603
2021-11-24,612,612,602,570.2775269,20391940,603.5,52.5641,603.5,9.5504,622.6008,584.3992,608.201047,603.2934266,4.907620352,4.89136453,0.016255822,603,603
2021-11-25,605,607,601,570.2775269,11888265,603.9,55.4054,603.9,9.3409,622.5818,585.2182,607.4008859,603.2716913,4.129194584,4.738930541,-0.609735957,603,596
2021-11-26,598,601,592,563.6572876,26588102,604.2,53.9474,604.2,8.9596,622.1192,586.2808,605.6469035,602.7330475,2.913855938,4.37391562,-1.460059682,596,593
2021-11-29,594,598,591,560.8201904,23379558,604.35,51.8987,604.35,8.7315,621.813,586.887,603.701226,602.012081,1.689144965,3.836961489,-2.147816524,593,596
2021-11-30,597,600,591,563.6572876,62021697,604.55,52.5,604.55,8.4758,621.5016,587.5984,602.516422,601.5667417,0.949680301,3.259505252,-2.309824951,596,600
2021-12-01,596,603,594,567.4402466,21403404,604.95,54.7619,604.95,8.0294,621.0088,588.8912,602.1292802,601.4506868,0.678593395,2.74332288,-2.064729486,600,615
2021-12-02,605,615,602,581.6262817,45125742,606.35,64.8936,606.35,7.125,620.6,592.1,604.1093909,602.4543396,1.655051307,2.525668566,-0.870617258,615,608
2021-12-03,614,614,606,575.0060425,23045832,606.75,54.5455,606.75,6.9727,620.6954,592.8046,604.7079461,602.8651293,1.842816893,2.389098231,-0.546281338,608,600
2021-12-06,603,609,600,567.4402466,23589363,606.65,48.9362,606.65,7.0582,620.7664,592.5336,603.9836467,602.6528975,1.330749282,2.177428441,-0.846679159,600,607
2021-12-07,602,607,597,574.0604248,18606530,606.45,47.8261,606.45,6.9848,620.4196,592.4804,604.4477011,602.9749051,1.472796034,2.03650196,-0.563705926,607,602
2021-12-08,614,614,602,569.3317261,20801543,605.95,44.7917,605.95,6.9242,619.7984,592.1016,604.0711317,602.9026899,1.168441825,1.862889933,-0.694448108,602,608
2021-12-09,606,608,602,575.0060425,11039070,606.05,51.0417,606.05,6.9394,619.9288,592.1712,604.675573,603.2802684,1.395304575,1.769372861,-0.374068286,608,605
2021-12-10,605,608,602,572.1688843,10497451,606.1,50.5155,606.1,6.9274,619.9548,592.2452,604.7254848,603.4076559,1.317828899,1.679064069,-0.36123517,605,601
2021-12-13,609,610,601,568.3859863,17711657,605.75,46.3918,605.75,7.0028,619.7556,591.7444,604.1523333,603.229311,0.923022272,1.527855709,-0.604833438,601,599
2021-12-14,598,600,597,566.4945679,22579034,605.2,44.3299,605.2,7.083,619.366,591.034,603.3596666,602.9160287,0.443637908,1.311012149,-0.867374241,599,600
2021-12-15,597,601,596,567.4402466,21827730,604.7,44.898,604.7,7.0793,618.8586,590.5414,602.8427949,602.7000266,0.142768245,1.077363368,-0.934595123,600,605
2021-12-16,605,605,601,574.8034668,21809022,604.3,46,604.3,6.8063,617.9126,590.6874,603.1746726,602.870395,0.30427756,0.922746207,-0.618468646,605,607
2021-12-17,601,607,599,576.7036743,24105733,603.75,44.3299,603.75,6.0426,615.8352,591.6648,603.7631845,603.1762917,0.586892807,0.855575527,-0.26868272,607,598
2021-12-20,607,607,598,568.1529541,21381070,602.9,41.7476,602.9,5.5526,614.0052,591.7948,602.8765407,602.7928627,0.083678053,0.701196032,-0.617517979,598,597
2021-12-21,597,600,595,567.2027588,17001461,602.15,42.5743,602.15,5.2643,612.6786,591.6214,601.9724575,602.3637617,-0.391304196,0.482695986,-0.874000182,597,600
2021-12-22,598,601,598,570.0529785,9831802,602,48.4211,602,5.2815,612.563,591.437,601.6690025,602.1886683,-0.519665739,0.282223641,-0.80188938,600,606
2021-12-23,607,608,602,575.75354,16654439,602.15,51.4851,602.15,5.3536,612.8572,591.4428,602.3353098,602.4709891,-0.135679305,0.198643052,-0.334322357,606,604
2021-12-24,606,609,604,573.8535156,11059689,602.55,54.1667,602.55,5.1654,612.8808,592.2192,602.591416,602.5842492,0.007166811,0.160347804,-0.153180992,604,606
2021-12-27,604,610,604,575.75354,16259872,603.2,56.8421,603.2,4.6971,612.5942,593.8058,603.1158135,602.8372678,0.278545771,0.183987397,0.094558373,606,615
2021-12-28,610,615,610,584.3043213,33892718,604.15,59.4059,604.15,5.0708,614.2916,594.0084,604.9441499,603.7382109,1.20593902,0.388377722,0.817561299,615,616
2021-12-29,615,619,614,585.2544556,24518766,604.95,58.1633,604.95,5.6146,616.1792,593.7208,606.6450499,604.6464916,1.998558358,0.710413849,1.288144509,616,615
2021-12-30,619,620,615,584.3043213,19681276,604.95,50,604.95,5.6146,616.1792,593.7208,607.9304269,605.4134181,2.517008742,1.071732828,1.445275914,615,631
2022-01-03,619,632,618,599.5057983,69089158,606.1,62.3656,606.1,8.0844,622.2688,589.9312,611.479592,607.3087205,4.170871478,1.691560558,2.47931092,631,656
2022-01-04,645,656,644,623.2579956,79434666,608.9,75.4545,608.9,13.6455,636.191,581.609,618.3288855,610.9154819,7.413403576,2.835929161,4.577474415,656,650
2022-01-05,669,669,646,617.5574951,69593809,611.05,69.7248,611.05,16.4332,643.9164,578.1836,623.2013647,613.8106314,9.390733242,4.146889978,5.243843265,650,644
2022-01-06,638,646,636,611.8569946,53210211,613.15,69.0909,613.15,17.8393,648.8286,577.4714,626.4011547,616.0468809,10.35427377,5.388366736,4.965907034,644,634
2022-01-07,643,646,632,602.3560181,38249908,614.45,61.4035,614.45,18.3833,651.2166,577.6834,627.5702078,617.3767416,10.19346622,6.349386633,3.844079587,634,643
2022-01-10,628,645,627,610.9067383,38289770,616.35,65.8333,616.35,19.2962,654.9424,577.7576,629.944022,619.2747608,10.66926126,7.213361558,3.455899701,643,651
2022-01-11,646,651,639,618.5075684,33196585,618.85,70.1613,618.85,20.4097,659.6694,578.0306,633.1834032,621.6247785,11.55862477,8.0824142,3.476210567,651,660
2022-01-12,657,660,650,627.0582886,38860063,621.9,73.2824,621.9,21.7979,665.4958,578.3042,637.3090335,624.4673875,12.84164603,9.034260567,3.807385468,660,661
2022-01-13,658,662,655,628.0083618,38137411,624.95,73.2824,624.95,22.8161,670.5822,579.3178,640.9537976,627.1735069,13.78029066,9.983466586,3.796824078,661,672
2022-01-14,673,673,661,638.4593506,95200777,628.3,74.4526,628.3,24.583,677.466,579.134,645.7301364,630.4939879,15.23614853,11.03400297,4.202145553,672,683
2022-01-17,685,688,678,648.9103394,59614236,632.1,76.0274,632.1,26.8836,685.8672,578.3328,651.4639616,634.3833221,17.08063946,12.24333027,4.837309191,683,662
2022-01-18,678,681,662,628.9584351,43593330,635.3,70.2532,635.3,26.4159,688.1318,582.4682,653.0848906,636.429002,16.65588861,13.12584194,3.530046668,662,654
2022-01-19,652,660,651,621.3578491,40381333,638.15,67.2727,638.15,25.1088,688.3676,587.9324,653.2256766,637.7305574,15.49511926,13.5996974,1.895421859,654,651
2022-01-20,650,657,646,618.5075684,46474584,640.7,65.4545,640.7,23.5732,687.8464,593.5536,652.8832648,638.7134791,14.1697858,13.71371508,0.456070714,651,641
2022-01-21,644,646,637,609.0066528,49577684,642.45,60.355,642.45,22.1157,686.6814,598.2186,651.0550703,638.882851,12.17221928,13.40541592,-1.23319664,641,653
2022-01-24,639,655,637,620.4077148,47134502,644.9,63.6872,644.9,20.269,685.438,604.362,651.3542902,639.9285657,11.4257245,13.00947764,-1.583753138,653,641
2022-01-25,643,645,638,609.0066528,52318736,646.65,59.2593,646.65,18.1319,682.9138,610.3862,649.7613225,640.0079312,9.753391272,12.35826037,-2.604869093,641,636
2022-01-26,635,641,635,604.2562256,29957189,647.7,55.6757,647.7,16.7587,681.2174,614.1826,647.644196,639.7110474,7.933148529,11.473238,-3.540089469,636,635
2022-02-07,644,644,631,603.3061523,56836469,648.65,55.1351,648.65,15.3461,679.3422,617.9578,645.698935,639.3620809,6.336854089,10.44596122,-4.109107127,635,628
2022-02-08,645,645,628,596.6554565,39718217,649.3,53.4031,649.3,14.0679,677.4358,621.1642,642.976022,638.5204453,4.455576632,9.247884299,-4.792307667,628,633
2022-02-09,635,637,630,601.4058228,30048791,649.4,50.5556,649.4,13.9375,677.275,621.525,641.4412493,638.1115234,3.3297259,8.064252619,-4.73452672,633,649
2022-02-10,639,649,637,616.6074219,34587133,649.05,47.9532,649.05,13.8506,676.7512,621.3488,642.6041341,638.9180773,3.686056797,7.188613455,-3.502556658,649,650
2022-02-11,646,650,642,617.5574951,26723278,649.05,50,649.05,13.8506,676.7512,621.3488,643.7419596,639.7389604,4.00299916,6.551490596,-2.548491436,650,637
2022-02-14,640,641,635,605.2063599,27826382,648.7,47.9769,648.7,14.0716,676.8432,620.5568,642.704735,639.5360745,3.168660565,5.87492459,-2.706264024,637,633
2022-02-15,633,639,633,601.4058228,21970460,648.65,49.7006,648.65,14.1283,676.9066,620.3934,641.2116989,639.0519208,2.15977807,5.131895286,-2.972117216,633,646
2022-02-16,645,646,640,613.7570801,25191741,648.8,50.8772,648.8,14.081,676.962,620.638,641.9483606,639.5665933,2.381767249,4.581869678,-2.20010243,646,645
2022-02-17,644,646,641,612.8070068,18135080,648.5,48.1707,648.5,14.0955,676.691,620.309,642.4178436,639.9690679,2.448775667,4.155250876,-1.706475209,645,637
2022-02-18,638,639,636,605.2063599,20804191,647.35,42.9448,647.35,14.0461,675.4422,619.2578,641.5843292,639.749137,1.835192227,3.691239146,-1.856046919,637,632
2022-02-21,633,636,632,600.4558105,23797502,645.9,41.3174,645.9,14.0596,674.0192,617.7808,640.109817,639.1751268,0.93469019,3.139929355,-2.205239165,632,627
2022-02-22,628,630,625,595.7054443,34086593,643.65,36.0248,643.65,13.2398,670.1296,617.1704,638.0929221,638.2732656,-0.180343487,2.475874787,-2.656218274,627,625
2022-02-23,624,629,623,593.8052979,31953054,640.75,30.9211,640.75,10.1612,661.0724,620.4276,636.0786264,637.2900607,-1.211434335,1.738412962,-2.949847297,625,604
2022-02-24,618,619,604,573.8535156,73663161,637.85,30.9211,637.85,11.9043,661.6586,614.0414,631.1434531,634.8241303,-3.6806772,0.65459493,-4.33527213,604,604
2022-02-25,600,609,600,573.8535156,89012516,635.35,32.6389,635.35,13.4801,662.3102,608.3898,626.9675372,632.5408614,-5.573324149,-0.590988886,-4.982335263,604,604
2022-03-01,599,610,599,573.8535156,66720867,633,33.3333,633,14.6539,662.3078,603.6922,623.43407,630.4267235,-6.992653535,-1.871321816,-5.121331719,604,601
2022-03-02,601,605,600,571.0031128,40693457,631,35.0746,631,16.1571,663.3142,598.6858,619.9826746,628.2469662,-8.264291617,-3.149915776,-5.114375841,601,602
2022-03-03,603,607,601,571.9532471,33792420,628.45,29.2683,628.45,16.5226,661.4952,595.4048,617.2161093,626.3027465,-9.086637219,-4.337260065,-4.749377154,602,595
2022-03-04,595,597,592,565.3025513,55917115,626.15,30.5085,626.15,17.8334,661.8168,590.4832,613.7982463,623.9840245,-10.18577822,-5.506963696,-4.678814525,595,576
2022-03-07,580,581,575,547.2508545,86496560,623.15,27.2727,623.15,20.8763,664.9026,581.3974,607.9831315,620.4296523,-12.44652085,-6.894875127,-5.551645723,576,563
2022-03-08,561,570,561,534.8997803,79029914,619.55,25,619.55,24.601,668.752,570.348,601.0626497,616.175604,-15.1129543,-8.53849096,-6.574463335,563,568
2022-03-09,567,573,567,539.6502075,52155415,616.55,28.8732,616.55,27.0525,670.655,562.445,595.9760882,612.6070408,-16.63095253,-10.15698327,-6.473969256,568,587
2022-03-10,585,589,582,557.7018433,45630467,614.25,35.2564,614.25,27.5316,669.3132,559.1868,594.5951516,610.7102229,-16.11507135,-11.34860089,-4.766470457,587,575
2022-03-11,581,582,574,546.3007202,38943098,610.55,25.6579,610.55,27.5881,665.7262,555.3738,591.5805129,608.0650212,-16.48450835,-12.37578238,-4.10872597,575,572
2022-03-14,574,577,572,543.4505005,33919577,606.65,24.6753,606.65,27.2286,661.1072,552.1928,588.5681263,605.3935382,-16.82541189,-13.26570828,-3.55970361,572,558
2022-03-15,562,563,558,530.149353,74092231,602.7,24.5161,602.7,28.3031,659.3062,546.0938,583.8653376,601.8829057,-18.01756809,-14.21608025,-3.801487848,558,558
2022-03-16,564,565,555,532.7750854,43438327,598.95,25.1656,598.95,29.0362,657.0224,540.8776,579.8860549,598.6323201,-18.7462652,-15.12211724,-3.62414796,558,582
2022-03-17,578,583,575,555.6899414,60959900,595.75,30.2469,595.75,27.0358,649.8216,541.6784,580.2112772,597.4002964,-17.18901916,-15.53549762,-1.653521541,582,581
2022-03-18,582,582,576,554.7352295,46242430,592.55,30.2469,592.55,24.5753,641.7006,543.3994,580.3326192,596.1854596,-15.85284043,-15.59896618,-0.253874245,581,586
2022-03-21,583,589,583,559.5091553,21400273,590,33.9623,590,22.2569,634.5138,545.4862,581.2045239,595.4309811,-14.2264572,-15.32446439,1.098007188,586,583
2022-03-22,577,586,577,556.6448364,20246949,587.55,34.3949,587.55,19.9696,627.4892,547.6108,581.480751,594.5101677,-13.02941669,-14.86545485,1.836038154,583,590
2022-03-23,590,590,586,563.3284302,25902069,585.7,38.3648,585.7,17.7085,621.117,550.283,582.7914047,594.1760812,-11.38467651,-14.16929918,2.784622672,590,591
2022-03-24,587,592,585,564.2831421,20060758,584,39.2405,584,15.19,614.38,553.62,584.0542655,593.9408159,-9.886550418,-13.31274943,3.426199009,591,598
2022-03-25,597,598,595,570.9667358,26122381,583.7,47.9167,583.7,14.8292,613.3584,554.0416,586.1997631,594.2414962,-8.041733107,-12.25854616,4.216813056,598,584
2022-03-28,581,586,580,557.5996704,26391576,582.7,43.6709,582.7,14.0417,610.7834,554.6166,585.861338,593.4828669,-7.621528853,-11.3311427,3.709613848,584,589
2022-03-29,586,589,584,562.3735352,14892032,581.95,45.3988,581.95,13.2207,608.3914,555.5086,586.3442091,593.1508027,-6.806593568,-10.42623287,3.619639306,589,600
2022-03-30,599,600,597,572.8762817,41230239,581.9,49.7076,581.9,13.1465,608.193,555.607,588.4451,593.6581506,-5.213050611,-9.383596422,4.17054581,600,597
2022-03-31,602,602,594,570.0119019,22700114,581.65,48.5549,581.65,12.7868,607.2236,556.0764,589.7612385,593.905695,-4.14445655,-8.335768447,4.191311897,597,589
2022-04-01,585,589,584,562.3735352,29732696,581.35,48.2759,581.35,12.5248,606.3996,556.3004,589.6441249,593.5423102,-3.898185345,-7.448251827,3.550066482,589,578
2022-04-06,578,580,575,551.8709106,37645873,581.45,50.6024,581.45,12.4878,606.4256,556.4744,587.852721,592.391028,-4.538306932,-6.866262848,2.327955916,578,566
2022-04-07,571,573,566,540.4133301,42904743,581.6,50.9091,581.6,12.2706,606.1412,557.0588,584.490764,590.436137,-5.945373054,-6.682084889,0.736711835,566,567
2022-04-08,567,570,566,541.368103,28024587,581.55,49.6894,581.55,12.3309,606.2118,556.8882,581.7998772,588.7001269,-6.900249668,-6.725717845,-0.174531823,567,558
2022-04-11,563,566,558,532.7750854,36820094,580.1,40.3974,580.1,13.3215,606.743,553.457,578.1383576,586.4260434,-8.287685765,-7.038111429,-1.249574336,558,557
2022-04-12,554,564,552,531.8201904,30671407,579.2,43.5714,579.2,14.2593,607.7186,550.6814,574.8863026,584.2463365,-9.360033866,-7.502495916,-1.85753795,557,573
2022-04-13,564,576,563,547.0969238,35865970,579.25,50.3268,579.25,14.2344,607.7188,550.7812,574.5961022,583.4132745,-8.817172306,-7.765431194,-1.051741112,573,573
2022-04-14,577,578,573,547.0969238,19056590,580,55.3957,580,13.4282,606.8564,553.1436,574.350548,582.6419208,-8.291372824,-7.87061952,-0.420753304,573,562
2022-04-15,562,566,561,536.5941772,28253360,580.2,51.3333,580.2,13.1093,606.4186,553.9814,572.4504637,581.1128897,-8.662425961,-8.028980808,-0.633445153,562,561
2022-04-18,559,566,558,535.6393433,15800959,579.15,41.7323,579.15,13.7813,606.7126,551.5874,570.6888539,579.623046,-8.934192083,-8.210023063,-0.72416902,561,565
2022-04-19,566,569,563,539.4585571,16614705,578.35,43.8462,578.35,14.1283,606.6066,550.0934,569.8136456,578.5398574,-8.726211785,-8.313260808,-0.412950977,565,570
2022-04-20,570,570,562,544.232605,27606307,577.55,43.8462,577.55,14.1253,605.8006,549.2994,569.8423155,577.9072754,-8.06495985,-8.263600616,0.198640766,570,565
2022-04-21,571,571,565,539.4585571,18383650,576.65,43.1818,576.65,14.3317,605.3134,547.9866,569.0973439,576.9511809,-7.853836996,-8.181647892,0.327810896,565,558
2022-04-22,558,559,557,532.7750854,29283846,575.05,37.8788,575.05,14.5475,604.145,545.955,567.3900602,575.5473897,-8.157329496,-8.176784213,0.019454717,558,547
2022-04-25,550,552,546,522.2722778,43389591,572.85,34.507,572.85,15.3152,603.4804,542.2196,564.2531279,573.4327683,-9.179640377,-8.377355446,-0.802284931,547,546
2022-04-26,550,551,544,521.3173828,35825421,570.25,30.8824,570.25,15.2346,600.7192,539.7808,561.4449544,571.4007114,-9.955756989,-8.693035754,-1.262721235,546,526
2022-04-27,530,532,526,502.2215576,55941533,567.35,29.5775,567.35,17.7861,602.9222,531.7778,555.9918845,568.0376957,-12.04581124,-9.363590851,-2.682220385,526,531
2022-04-28,530,532,523,506.9956055,45380836,564.45,29.5775,564.45,18.7714,601.9928,526.9072,552.1469792,565.2941627,-13.14718352,-10.12030938,-3.026874138,531,538
2022-04-29,547,547,535,513.6791382,36664644,561.35,27.5362,561.35,17.6792,596.7084,525.9916,549.9705208,563.2723729,-13.30185203,-10.75661791,-2.545234113,538,531
2022-05-03,538,540,530,506.9956055,26317509,558.05,26.7606,558.05,16.8131,591.6762,524.4238,547.0519792,560.8818267,-13.82984755,-11.37126384,-2.458583713,531,534
2022-05-04,533,537,530,509.8599243,16569622,555.3,29.927,555.3,15.9608,587.2216,523.3784,545.0439824,558.8905803,-13.84659793,-11.86633066,-1.980267267,534,542
2022-05-05,543,544,539,517.49823,20374772,553.5,36.5672,553.5,15.2816,584.0632,522.9368,544.5756774,557.6394262,-13.06374881,-12.10581429,-0.957934521,542,528
2022-05-06,528,531,526,504.131073,32467268,551.6,36.0294,551.6,15.9914,583.5828,519.6172,542.0255732,555.4439131,-13.41833997,-12.36831942,-1.050020546,528,520
2022-05-09,523,524,520,496.4927368,23709774,549.25,33.5664,549.25,17.029,583.308,515.192,538.6370235,552.8184381,-14.18141464,-12.73093847,-1.450476174,520,518
2022-05-10,506,519,505,494.5832825,41679907,547.25,35.2941,547.25,18.2523,583.7546,510.7454,535.4620968,550.2392945,-14.77719776,-13.14019033,-1.637007437,518,521
2022-05-11,518,526,518,497.4476013,27157254,545.45,36.9565,545.45,18.9999,583.4498,507.4502,533.2371588,548.0734209,-14.83626206,-13.47940467,-1.356857386,521,505
2022-05-12,516,518,505,482.170929,32532963,542.05,25.3623,542.05,19.8745,581.799,502.301,528.8929805,544.8827971,-15.98981657,-13.98148705,-2.008329517,505,511
2022-05-13,507,514,506,487.8996582,29074177,538.95,28.4722,538.95,19.6267,578.2034,499.6966,526.1402143,542.3729603,-16.23274598,-14.43173884,-1.801007144,511,520
2022-05-16,521,524,518,496.4927368,21163106,536.85,35.2113,536.85,19.2744,575.3988,498.3012,525.1955659,540.715704,-15.52013802,-14.64941868,-0.870719344,520,530
2022-05-17,521,533,520,506.0407104,24496974,535.3,39.7351,535.3,18.4593,572.2186,498.3814,525.9347096,539.9219481,-13.98723847,-14.51698263,0.529744165,530,538
2022-05-18,541,541,534,513.6791382,30568176,533.95,41.2903,533.95,17.111,568.172,499.728,527.7909082,539.7795816,-11.98867343,-14.01132079,2.022647367,538,522
2022-05-19,523,527,520,498.4024048,29019751,531.55,35.5422,531.55,15.028,561.606,501.494,526.8999992,538.4625755,-11.56257633,-13.5215719,1.95899557,522,530
2022-05-20,524,532,523,506.0407104,22651205,529.8,39.645,529.8,12.8005,555.401,504.199,527.3769224,537.8357181,-10.45879568,-12.90901666,2.450220973,530,528
2022-05-23,533,534,528,504.131073,17054170,528.3,40.8537,528.3,10.9453,550.1906,506.4094,527.4727805,537.1071464,-9.634365882,-12.2540865,2.619720619,528,520
2022-05-24,530,531,520,496.4927368,17802308,526.95,41.6149,526.95,10.1539,547.2578,506.6422,526.323122,535.8399504,-9.516828392,-11.70663488,2.189806487,520,524
2022-05-25,522,529,520,500.3119812,22176476,525.85,43.2927,525.85,9.1207,544.0914,507.6086,525.9657186,534.962917,-8.997198411,-11.16474759,2.167549175,524,514
2022-05-26,523,525,513,490.7640076,28327403,525.25,46.1039,525.25,9.4972,544.2444,506.2556,524.1248388,533.4101083,-9.285269527,-10.78885197,1.503582447,514,530
2022-05-27,524,530,522,506.0407104,27866643,525.2,49.697,525.2,9.468,544.136,506.264,525.0287098,533.1575077,-8.128797957,-10.25684117,2.128043214,530,547
2022-05-30,538,547,537,522.2722778,34476433,525.65,52.5714,525.65,10.2868,546.2236,505.0764,528.4089083,534.1828775,-5.773969256,-9.360266788,3.586297531,547,560
2022-05-31,542,560,540,534.6845703,72405873,527.1,58.011,527.1,12.8141,552.7282,501.4718,533.2690762,536.095257,-2.826180739,-8.053449578,5.227268839,560,549
2022-06-01,550,555,548,524.1818237,29155176,527.85,53.9683,527.85,13.6508,555.1516,500.5484,535.6892183,537.0511638,-1.361945511,-6.715148765,5.353203254,549,540
2022-06-02,544,545,540,515.5887451,21420890,527.75,49.4737,527.75,13.5486,554.8472,500.6528,536.3524155,537.2695962,-0.917180639,-5.55555514,4.6383745,540,540
2022-06-06,541,544,538,515.5887451,17615003,528.35,53.4091,528.35,13.8232,555.9964,500.7036,536.9135824,537.4718483,-0.558265932,-4.556097298,3.997831366,540,535
2022-06-07,535,538,532,510.8146973,19497532,529.1,54.3353,529.1,13.7531,556.6062,501.5938,536.6191851,537.2887484,-0.669563345,-3.778790507,3.109227163,535,544
2022-06-08,539,545,538,519.4078369,18835521,530.4,57.2222,530.4,13.8769,558.1538,502.6462,537.7546951,537.7858782,-0.031183103,-3.029269026,2.998085924,544,541
2022-06-09,538,542,537,516.5435181,16338602,531.4,55.5556,531.4,13.8845,559.169,503.631,538.2539727,538.0239613,0.230011481,-2.377412925,2.607424406,541,530
2022-06-10,530,533,529,506.0407104,21357130,532.65,57.1429,532.65,12.432,557.514,507.786,536.9841308,537.4295938,-0.445462978,-1.991022936,1.545559957,530,516
2022-06-13,518,519,515,492.6736755,32854092,532.9,51.3661,532.9,12.0171,556.9342,508.8658,533.755803,535.8422164,-2.086413476,-2.010101044,-0.076312432,516,513
2022-06-14,507,514,507,489.8092651,36304444,532.55,48.0226,532.55,12.5046,557.5592,507.5408,530.5626025,534.1502004,-3.5875979,-2.325600415,-1.261997485,513,509
2022-06-15,508,515,508,485.9901123,35680283,531.5,43.8596,531.5,13.5666,558.6332,504.3668,527.2452791,532.2872226,-5.041943555,-2.868869043,-2.173074512,509,508
2022-06-16,515,516,507,487.6700745,26909199,530,40.8537,530,14.4404,558.8808,501.1192,524.2844669,530.4881691,-6.20370219,-3.535835672,-2.667866518,508,501
2022-06-17,499.5,503,499,480.9501953,43566737,528.95,43.2258,528.95,15.7563,560.4626,497.4374,520.7022412,528.3038603,-7.601619045,-4.348992347,-3.252626698,501,498
2022-06-20,500,502,495,478.0702515,34209693,527.35,39.3333,527.35,17.2024,561.7548,492.9452,517.2095887,526.0591299,-8.84954115,-5.249102107,-3.600439042,498,505
2022-06-21,501,505,499,484.7901001,33223685,526.2,42.5806,526.2,17.9109,562.0218,490.3782,515.3311905,524.4991943,-9.168003868,-6.032882459,-3.135121409,505,494.5
2022-06-22,501,503,494.5,474.7102966,31034893,524.925,41.9048,524.925,19.2342,563.3934,486.4566,512.1263919,522.2770318,-10.15063986,-6.856433939,-3.294205918,494.5,485.5
2022-06-23,492,493.5,485,466.0704346,43548940,523,38.1538,523,21.1617,565.3234,480.6766,508.0300239,519.5528072,-11.52278327,-7.789703805,-3.733079464,485.5,486.5
2022-06-24,489.5,492.5,485.5,467.030426,27911980,521.625,41.0423,521.625,22.6204,566.8658,476.3842,504.7177126,517.1044511,-12.38673855,-8.709110755,-3.6776278,486.5,498.5
2022-06-27,496,506,495.5,478.5502014,37909718,520.05,39.4649,520.05,23.0981,566.2462,473.8538,503.7611414,515.7263436,-11.96520223,-9.360329049,-2.604873178,498.5,497.5
2022-06-28,496,500,496,477.5902405,15274062,517.575,31.4607,517.575,22.7071,562.9892,472.1608,502.7978889,514.3762441,-11.57835522,-9.803934284,-1.774420938,497.5,491
2022-06-29,496,498.5,491,471.3504028,30533789,514.125,22.8346,514.125,21.1074,556.3398,471.9102,500.982829,512.6446705,-11.66184141,-10.17551571,-1.486325703,491,476
2022-06-30,484.5,486.5,476,456.9507141,46311432,510.475,22.1374,510.475,21.071,552.617,468.333,497.1393169,509.9302504,-12.79093354,-10.69859928,-2.092334264,476,453.5
2022-07-01,471.5,474,452.5,435.3511353,61744377,506.15,20.0692,506.15,23.4364,553.0228,459.2772,490.4255758,505.7502319,-15.32465605,-11.62381063,-3.700845419,453.5,440
2022-07-04,443,451.5,440,422.3914185,52445919,501.15,18.3544,501.15,26.3239,553.7978,448.5022,482.6677949,500.8798443,-18.2120494,-12.94145838,-5.270591015,440,446
2022-07-05,449.5,451.5,433,428.1512756,50084244,496.7,22.0126,496.7,27.7827,552.2654,441.1346,477.0265957,496.8146707,-19.78807497,-14.3107817,-5.477293265,446,435.5
